"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"전북특별자치도교육청","전북특별자치도군산교육지원청","전북특별자치도 군산시","S130000623","옥봉초등학교","02","공립","","N","병설","주간","19390601","19390601","5213040021","전북특별자치도 군산시 옥서면 옥봉리","88.","573952","54168","전북특별자치도 군산시 옥서면 옥봉초교길 29","(옥서면, 옥봉초등학교)","35.9271719303","126.6413830112","063-471-2005","063-471-5810","http://okbong.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도군산교육지원청","전북특별자치도 군산시","S130000624","옥산초등학교","02","공립","","N","단설","주간","19280401","19280401","5213031021","전북특별자치도 군산시 옥산면 옥산리","30.","573823","54176","전북특별자치도 군산시 옥산면 여로2길 40",", 옥산초등학교 (옥산면)","35.9404345294","126.749329317","063-464-4015","063-464-4019","www.ksoksan.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도군산교육지원청","전북특별자치도 군산시","S130000626","임피초등학교","02","공립","","N","병설","주간","19060501","19060201","5213033021","전라북도 군산시 임피면","536.","573930","54056","전북특별자치도 군산시 임피면 동헌길 38","임피초등학교","35.9880432322","126.849611868","063-453-2676","063-453-2178","http://www.ksimpy.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도군산교육지원청","전북특별자치도 군산시","S130000627","창오초등학교","02","공립","","N","단설","주간","19390601","19390601","5213037027","전라북도 군산시 성산면 창오리","221-4.","573842","54047","전북특별자치도 군산시 성산면 동군산로 393","창오초등학교","35.9850735764","126.8165151119","063-453-2201","063-453-2239","www.kschango.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도군산교육지원청","전북특별자치도 군산시","S130000628","해성초등학교내초분교장","02","공립","","Y","단설","주간","19551015","19551015","5213015200","전북특별자치도 군산시 내초동","60.","573530","573530","전북특별자치도 군산시 내초안길 21-12","(내초동)","35.9511038843","126.5918789346","063-467-4868","063-467-8426","www.hessung.es.kr","남녀공학","Y","20170228","N"
"전북특별자치도교육청","전북특별자치도군산교육지원청","전북특별자치도 군산시","S130000629","회현초등학교","02","공립","","N","병설","주간","19350415","19350405","5213032023","",".","","54177","전북특별자치도 군산시 회현면 회현로 139","회현초등학교","35.9152528452","126.752329227","063-466-5054","063-466-5046","https://school.jbedu.kr/hoehyun","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도김제교육지원청","전북특별자치도 김제시","S130000700","공덕초등학교","02","공립","","N","단설","주간","19340716","19340716","5221038024","전라북도 김제시 공덕면 동계리","702.","576922","54320","전북특별자치도 김제시 공덕면 공덕로 248","공덕초등학교","35.8945632523","126.9116959993","063-542-6500","063-543-2209","https://school.jbedu.kr/gongdeok","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도김제교육지원청","전북특별자치도 김제시","S130000701","광활초등학교","02","공립","","N","병설","주간","19440419","19440419","5221046021","전북특별자치도 김제시 광활면 옥포리","672.","576851","54301","전북특별자치도 김제시 광활면 광활11길 37",", 광활초등학교 (광활면,광활초등학교)","35.8344983491","126.7408839656","063-545-1379","063-545-1380","http://www.gwanghwal.es.kr/","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도김제교육지원청","전북특별자치도 김제시","S130000702","금구초등학교","02","공립","","N","단설","주간","19120216","19120216","5221042021","전북특별자치도 김제시 금구면 금구리","164.","576941","54351","전북특별자치도 김제시 금구면 금구로 40","(금구면, 금구초등학교)","35.7743247319","127.0131143736","063-546-5711","063-547-7923","http://geumgu.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도김제교육지원청","전북특별자치도 김제시","S130000703","금남초등학교","02","공립","","N","단설","주간","19660402","19660402","5221045032","전북특별자치도 김제시 금산면 용산리","405.","576964","54346","전북특별자치도 김제시 금산면 송율길 239-8","(금산면, 금남 초등학교)","35.7435406626","126.9949986021","063-543-0081","063-543-5584","http://kumnam3.es.kr","남녀공학","Y","20240229","N"
"전북특별자치도교육청","전북특별자치도김제교육지원청","전북특별자치도 김제시","S130000704","금산초등학교","02","공립","","N","병설","주간","19441101","19441101","5221045029","전라북도 김제시 금산면 금산리","339.","576962","54343","전북특별자치도 김제시 금산면 모악로 383","금산초등학교","35.7205647802","127.0322190273","063-543-4005","063-542-4471","www.kumsan4005.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도김제교육지원청","전북특별자치도 김제시","S130000705","김제검산초등학교","02","공립","","N","단설","주간","20020301","20020301","5221010400","전북특별자치도 김제시 검산동","912-21.","576800","54376","전북특별자치도 김제시 도작로 122","(검산동, 김제검산초등학교)","35.805635867","126.8996287277","063-546-0043","063-546-0062","http://www.geomsan.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도김제교육지원청","전북특별자치도 김제시","S130000706","김제동초등학교","02","공립","","N","단설","주간","19500206","19500206","5221010200","전라북도 김제시 신풍동","209.","576803","54404","전북특별자치도 김제시 중앙13길 18","김제동초등학교","35.7953105041","126.9012136846","063-544-8362","063-547-7284","http://www.kjdong.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도김제교육지원청","전북특별자치도 김제시","S130000707","김제북초등학교","02","공립","","N","병설","주간","19660326","19660326","5221010500","전라북도 김제시 순동","195-8.","576090","54352","전북특별자치도 김제시 콩쥐팥쥐로 306-56","김제북초등학교","35.8152311997","126.9342683761","063-547-8924","063-546-0817","kjbuk.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도김제교육지원청","전북특별자치도 김제시","S130000708","김제중앙초등학교","02","공립","","N","단설","주간","19110624","19110624","5221010100","전북특별자치도 김제시 요촌동","214-1.","576010","54391","전북특별자치도 김제시 동서로 193","(요촌동)","35.8018756634","126.8892118039","063-546-4851","063-546-4853","http://www.kim-ja.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도김제교육지원청","전북특별자치도 김제시","S130000710","김제초등학교","02","공립","","N","병설","주간","19451004","19451004","5221010100","전라북도 김제시 요촌동","261.","576010","54391","전북특별자치도 김제시 서낭당길 31","김제초등학교","35.8020716996","126.8868052523","063-546-5211","063-546-5215","https://school.jbedu.kr/kimje","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도김제교육지원청","전북특별자치도 김제시","S130000711","난산초등학교","02","공립","","N","병설","주간","19410418","19410418","5221035030","전북특별자치도 김제시 백구면 영상리","343.","576911","54329","전북특별자치도 김제시 백구면 금백로 1213","(백구면, 난산 초등학교)","35.8770464546","126.9950699552","063-543-1861","063-543-1863","https://school.jbedu.kr/nansan","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도김제교육지원청","전북특별자치도 김제시","S130000712","남양초등학교","02","공립","","N","병설","주간","19650902","19650902","5221044027","전라북도 김제시 황산면 남산리","362-19.","576931","54354","전북특별자치도 김제시 황산면 남산로 366","남양초등학교","35.7833814534","126.974856658","063-546-4167","063-547-0462","http://jb-namyang.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도김제교육지원청","전북특별자치도 김제시","S130000713","만경초등학교","02","공립","","N","단설","주간","19090403","19090403","5221025021","전북특별자치도 김제시 만경읍 만경리","165번지.","576862","54307","전북특별자치도 김제시 만경읍 능제2길 2",", 만경초등학교 (만경읍)","35.8549362141","126.8228688892","063-542-5789","063-543-3925","http://mangyg.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도김제교육지원청","전북특별자치도 김제시","S130000715","백구초등학교","02","공립","","N","병설","주간","19631122","19631122","5221035027","전라북도 김제시 백구면 석담리","424.","576912","54328","전북특별자치도 김제시 백구면 석담2길 36","백구초등학교","35.8864447559","126.9703630762","063-542-2133","063-543-3931","www.paekku.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도김제교육지원청","전북특별자치도 김제시","S130000716","백석초등학교","02","공립","","N","단설","주간","19250420","19250420","5221011300","전북특별자치도 김제시 흥사동","543-1.","576150","54365","전북특별자치도 김제시 백산로 54","(흥사동, 백석초등학교)","35.8290096343","126.8938798302","063-545-1314","063-546-9435","https://school.jbedu.kr/baeksuk","남녀공학","N","","N"
